🕘️更新时间,#genre#
浙江卫视,http://117.176.215.210:24088/rtp/239.11.0.70:5140$订阅源
浙江卫视,http://223.167.245.20:8001/rtp/239.45.3.178:5140$订阅源
浙江卫视,http://223.198.241.248:4000/rtp/239.253.64.206:5140$订阅源
浙江卫视,http://1.58.246.238:4000/rtp/229.58.190.28:5000$订阅源
浙江卫视,http://1.58.243.42:4001/rtp/229.58.190.28:5000$订阅源
海南卫视,http://111.226.232.107:10010/rtp/239.254.201.125:6288$订阅源
海南卫视,http://111.162.207.136:8686/rtp/225.1.2.82:5002$订阅源
海南卫视,http://114.100.195.213:4022/rtp/238.1.79.49:4504$订阅源
海南卫视,http://114.107.44.15:8188/rtp/238.1.79.49:4504$订阅源
海南卫视,http://1.58.246.238:4001/rtp/229.58.190.141:5000$订阅源
海南卫视,http://223.167.245.20:8001/rtp/239.45.1.81:5140$订阅源
海南卫视,http://1.58.246.238:4000/rtp/229.58.190.141:5000$订阅源
海南卫视,http://223.198.241.248:4000/rtp/239.253.64.253:5140$订阅源
海南卫视,http://116.2.168.176:4010/rtp/232.0.0.26:1234$订阅源
湖北卫视,http://114.100.195.213:4022/rtp/238.1.78.168:7216$订阅源
湖北卫视,http://223.198.241.248:4000/rtp/239.253.64.207:5140$订阅源
湖北卫视,http://111.226.232.107:10010/rtp/239.254.200.164:6000$订阅源
湖北卫视,http://1.58.246.238:4001/rtp/229.58.190.101:5000$订阅源
湖北卫视,http://114.107.44.15:8188/rtp/238.1.78.168:7216$订阅源
湖北卫视,http://223.167.245.20:8001/rtp/239.45.3.239:5140$订阅源
湖北卫视,http://113.106.171.234:8899/rtp/239.20.0.90:3040$订阅源
湖北卫视,http://61.159.135.223:18000/rtp/238.255.2.102:5999$订阅源
湖北卫视,http://1.58.246.238:4000/rtp/229.58.190.101:5000$订阅源
东南卫视,http://115.58.141.236:4000/rtp/225.1.4.228:1274$订阅源
东南卫视,http://114.107.44.15:8188/rtp/238.1.78.22:6104$订阅源
东南卫视,http://223.198.241.248:4000/rtp/239.253.64.66:5140$订阅源
东南卫视,http://1.58.246.238:4000/rtp/229.58.190.168:5000$订阅源
东南卫视,http://114.100.195.213:4022/rtp/238.1.78.22:6104$订阅源
东南卫视,http://1.58.246.238:4001/rtp/229.58.190.168:5000$订阅源
东南卫视,http://1.58.243.42:4000/rtp/229.58.190.168:5000$订阅源
东南卫视,http://111.226.232.107:10010/rtp/239.254.201.13:6291$订阅源
东南卫视,http://1.58.243.42:4001/rtp/229.58.190.168:5000$订阅源
贵州卫视,http://115.58.141.236:4000/rtp/225.1.4.122:1302$订阅源
贵州卫视,http://111.226.232.107:10010/rtp/239.254.201.20:6315$订阅源
贵州卫视,http://114.254.37.115:18888/rtp/239.3.1.149:8076$订阅源
贵州卫视,http://223.198.241.248:4000/rtp/239.253.64.197:5140$订阅源
贵州卫视,http://114.107.44.15:8188/rtp/238.1.78.244:7824$订阅源
贵州卫视,http://1.58.246.238:4001/rtp/229.58.190.100:5000$订阅源
贵州卫视,http://112.109.206.113:9999/rtp/239.255.40.200:8208$订阅源
贵州卫视,http://1.58.246.238:4000/rtp/229.58.190.100:5000$订阅源
贵州卫视,http://171.113.210.116:4022/rtp/239.69.1.150:10536$订阅源
辽宁卫视,http://112.109.206.113:9999/rtp/239.255.40.54:8208$订阅源
辽宁卫视,http://114.100.195.213:4022/rtp/238.1.78.21:6096$订阅源
辽宁卫视,http://114.107.44.15:8188/rtp/238.1.78.21:6096$订阅源
辽宁卫视,http://115.58.141.236:4000/rtp/225.1.4.167:1208$订阅源
辽宁卫视,http://114.254.37.115:18888/rtp/239.3.1.210:8056$订阅源
辽宁卫视,http://223.198.241.248:4000/rtp/239.253.64.150:5140$订阅源
辽宁卫视,http://111.162.207.136:8686/rtp/225.1.1.154:5002$订阅源
辽宁卫视,http://1.58.246.238:4000/rtp/229.58.190.146:5000$订阅源
辽宁卫视,http://180.165.18.51:9898/rtp/239.45.1.123:5140$订阅源
重庆卫视,http://114.100.195.213:4022/rtp/238.1.78.31:6176$订阅源
重庆卫视,http://114.107.44.15:8188/rtp/238.1.78.31:6176$订阅源
重庆卫视,http://114.254.37.115:18888/rtp/239.3.1.122:8160$订阅源
重庆卫视,http://223.198.241.248:4000/rtp/239.253.64.55:5140$订阅源
重庆卫视,http://61.159.135.223:18000/rtp/238.255.2.78:5999$订阅源
重庆卫视,http://111.226.232.107:10010/rtp/239.254.200.203:6323$订阅源
重庆卫视,http://115.58.141.236:4000/rtp/225.1.4.157:1308$订阅源
重庆卫视,http://1.58.246.238:4001/rtp/229.58.190.27:5000$订阅源
重庆卫视,http://1.58.243.42:4000/rtp/229.58.190.27:5000$订阅源
黑龙江卫视,http://114.100.195.213:4022/rtp/238.1.78.159:7144$订阅源
黑龙江卫视,http://115.58.141.236:4000/rtp/225.1.4.91:1120$订阅源
黑龙江卫视,http://113.106.171.234:8899/rtp/239.20.0.91:3036$订阅源
黑龙江卫视,http://114.254.37.115:18888/rtp/239.3.1.133:8016$订阅源
黑龙江卫视,http://111.226.232.107:10010/rtp/239.254.200.49:8016$订阅源
黑龙江卫视,http://223.198.241.248:4000/rtp/239.253.64.205:5140$订阅源
黑龙江卫视,http://1.58.246.238:4001/rtp/229.58.190.150:5000$订阅源
黑龙江卫视,http://1.58.246.238:4000/rtp/229.58.190.150:5000$订阅源
黑龙江卫视,http://223.167.245.20:8001/rtp/239.45.3.232:5140$订阅源
吉林卫视,http://223.198.241.248:4000/rtp/239.253.64.57:5140$订阅源
吉林卫视,http://114.100.195.213:4022/rtp/238.1.79.48:4496$订阅源
吉林卫视,http://115.58.141.236:4000/rtp/225.1.4.174:1309$订阅源
吉林卫视,http://1.58.246.238:4001/rtp/229.58.190.214:5000$订阅源
吉林卫视,http://111.226.232.107:10010/rtp/239.254.201.15:6339$订阅源
吉林卫视,http://1.58.246.238:4000/rtp/229.58.190.214:5000$订阅源
吉林卫视,http://114.254.37.115:18888/rtp/239.3.1.240:8172$订阅源
吉林卫视,http://114.107.44.15:8188/rtp/238.1.79.48:4496$订阅源
吉林卫视,http://1.58.243.42:4001/rtp/229.58.190.214:5000$订阅源

🏠河北频道,#genre#

🌊港·澳,#genre#
RTHK34,http://beishan008.asuscomm.com:8892/bysid/34.m3u8$订阅源
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$订阅源
C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/01.m3u8$订阅源
星空卫视,http://122.53.222.9:9981/stream/channelid/2084767267?profile=pass$订阅源
娱乐新闻台,http://aktv.top/AKTV/live/aktv/hk/AKTV.m3u8$订阅源
澳门MACAU,http://nz171l122.bb60246.ctm.net:8891/bysid/96.m3u8$订阅源

台湾,#genre#
NBA,http://170.yfvodcdn.com:19980/live/nbaTV2/hls.m3u8$订阅源
Trace Sports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8$订阅源

🎬新马,#genre#

🎬记录频道,#genre#
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$订阅源
音乐之声,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2$订阅源
潮流音乐,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8$订阅源

🎬电影频道,#genre#
CHC家庭影院,http://115.58.141.236:4000/rtp/225.1.4.209:1262$订阅源
CHC家庭影院,http://111.162.207.136:8686/rtp/225.1.1.213:5002$订阅源
CHC动作电影,http://115.58.141.236:4000/rtp/225.1.4.208:1261$订阅源
CHC动作电影,http://111.162.207.136:8686/rtp/225.1.1.215:5002$订阅源
CHC动作电影,http://171.113.210.116:4022/rtp/239.69.1.242:11094$订阅源
CHC动作电影,http://58.48.104.134:4022/rtp/239.69.1.242:11094$订阅源
莲花卫视,http://live-hls.macaulotustv.com/lotustv/macaulotustv.m3u8#http://1033946631.cloudvdn.com/a.m3u8?domain=live-hdl.macaulotustv.com&player=1&streamid=lotustv:lotustv/macaulotustv&v3=1#https://fenghuang.tv12.xyz/187.m3u8#http://fenghuang.tv12.xyz/187.m3u8$订阅源
莲花卫视,http://122.53.222.9:9981/stream/channelid/801543536?profile=pass$订阅源
东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8$订阅源
东森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8$订阅源
东森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8$订阅源
纬来日本,rtmp://f13h.mine.nu/sat/tv771$订阅源
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8$订阅源
纬来育乐,rtmp://9hv9.mine.nu/sat/tv701$订阅源
纬来育乐,rtmp://60.248.77.83/sat/tv701$订阅源
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$订阅源
纬来育乐,rtmp://116.93.98.236/sat/tv701.flv$订阅源
纬来育乐,rtmp://220.130.201.73/sat/tv701$订阅源

🪁动画频道,#genre#
新动漫,http://dassby.qqff.top:99/live/新动漫/index.m3u8$订阅源
新动漫,rtsp://115.153.245.70/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.254.81/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.212.72/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.230.145/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.247.80/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226973/86129004.smil$订阅源
新动漫,rtsp://115.153.233.154/PLTV/88888888/224/3221226973/86129004.smil$订阅源
蜡笔小新,http://www.douzhicloud.site:35455/bilibili/30837590$订阅源

国际,#genre#
德国之声,https://live-hls-v3-aje.getaj.net/AJE-V3/index.m3u8$订阅源
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8$订阅源
越·HBTV,http://hoabinhtvlive.746b3ddb.cdnviet.com/hoabinhtv/playlist.m3u8$订阅源
NHK世界,http://61.221.215.25:8800/hls/51/index.m3u8$订阅源
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8$订阅源

🏛轮播剧场,#genre#
周星驰,http://huanqiuzhibo.cn/manifest/douyu.php?id=122402$订阅源
粤语电影3,http://epg.112114.xyz/douyu/1226741$订阅源

🈳无结果频道,#genre#
CCTV-4美洲,url
CCTV-4欧洲,url
CCTV-6,url
CETV早教,url
CGTN俄语,url
CCTV1综合高清,url
CCTV2财经高清,url
CCTV3综艺高清,url
CCTV4中文国际高清,url
CCTV5体育高清,url
CCTV5+体育赛事高清,url
CCTV6电影高清,url
CCTV7国防军事高清,url
CCTV8电视剧高清,url
CCTV9纪录高清,url
CCTV10科教高清,url
CCTV11戏曲高清,url
CCTV12社会与法高清,url
CCTV13新闻高清,url
CCTV14少儿高清,url
CCTV15音乐高清,url
CCTV16奥林匹克高清,url
CCTV17农业农村高清,url
CCTV-4K,url
华数4K,url
纯享4K,url
欢笑剧场,url
4K超清,url
发现之旅,url
风云足球,url
央视台球,url
高尔夫网球,url
老故事,url
女性时尚,url
百姓健康,url
中学生,url
求索纪录,url
求索生活,url
求索动物,url
求索科学,url
经典电影,url
IPTV5+,url
七彩戏剧,url
东方财经,url
动漫秀场,url
欢笑剧场,url
法治天地,url
生活时尚,url
都市剧场,url
哒啵赛事,url
黑莓动画,url
NewTV超级电影,url
NewTV超级电视,url
NewTV超级体育,url
NewTV超级综艺,url
NewTV金牌综艺,url
NewTV东北热剧,url
NewTV古装剧场,url
NewTV海外剧场,url
NewTV欢乐剧场,url
NewTV怡伴健康,url
NewTV潮妈辣婆,url
NewTV军旅剧场,url
NewTV军事评论,url
NewTV中国功夫,url
NewTV农业致富,url
NewTV动作电影,url
NewTV家庭剧场,url
NewTV惊悚悬疑,url
NewTV武博世界,url
NewTV炫舞未来,url
NewTV爱情喜剧,url
NewTV精品萌宠,url
NewTV精品体育,url
NewTV精品大剧,url
NewTV精品记录,url
爱都市,url
爱经典,url
爱科幻,url
爱历史,url
爱奇谈,url
爱玩具,url
爱喜剧,url
爱悬疑,url
爱幼教,url
爱院线,url
爱青春,url
爱科学,url
爱谍战,url
爱旅行,url
爱怀旧,url
爱浪漫,url
爱动漫,url
山西卫视,url
内蒙古卫视,url
宁夏卫视,url
陕西卫视,url
甘肃卫视,url
云南卫视,url
三沙卫视,url
青海卫视,url
新疆卫视,url
西藏卫视,url
兵团卫视,url
延边卫视,url
安多卫视,url
厦门卫视,url
康巴卫视,url
大湾区卫视,url
香港卫视,url
河北经济生活,url
河北都市,url
河北影视剧,url
河北少儿科教,url
河北公共,url
河北农民,url
睛彩河北,url
石家庄娱乐,url
石家庄生活,url
石家庄都市,url
BRTV纪实科教,url
BRTV体育休闲,url
淘剧场,url
都市剧场,url
淘娱乐,url
凤凰卫视中文台,url
凤凰卫视资讯台,url
星光视界,url
J2,url
翡翠台,url
TVB Plus,url
TVB无线新闻台,url
TVB明珠台,url
TVB星河,url
TVB娱乐新闻台,url
TVB功夫台,url
TVB经典台,url
珍珠台,url
ViuTV,url
ViuTV6,url
ViuTV69,url
RTHK31,url
RTHK32,url
RTHK35,url
NOW星影台,url
NOW爆谷台,url
HOYTV,url
HOY77,url
HOY78,url
HOY国际财经台,url
HOY资讯台,url
iNews 新闻台,url
无线财经资讯台,url
韩国娱乐台,url
Hoy 78,url
tvN,url
TVB 星河台,url
Channel 5 HD,url
Channel 8 HD,url
Channel U HD,url
TVBS亚洲,url
香港卫视,url
明珠台,url
澳门信息,url
澳亚卫视,url
TLC旅游生活,url
AXN,url
Animax HD,url
TSN 4,url
Warner TV,url
BBC lifestyle,url
BBC earth,url
CINEMAX HD,url
CNBC,url
MTV LIVE,url
TVN,url
YTN,url
SBS plus,url
TVBS新闻,url
TVBS综艺,url
TVBS欢乐,url
TVBS精采,url
TVBS台剧,url
TVBS亚洲,url
TVBSHD,url
TVBSNEWS,url
时尚,url
CNBC Asia 财经台,url
亚洲旅游台,url
亚洲美食,url
BBC World News,url
BBC Earth,url
BBC Lifestyle,url
Bloomberg News,url
Bloomberg TV,url
Fox News,url
MTV Live,url
TLC 旅游生活,url
GINX Esports TV,url
Tech Storm,url
时尚运动X,url
智林体育台,url
达文西频道,url
LiveABC 互动英语台,url
Classica 古典乐,url
Lifetime 娱乐频道,url
Mezzo Live,url
猪哥亮歌厅秀,url
Trace Urban,url
Global Trekker,url
Globetrotter 环游旅行家,url
LUXE TV,url
Pet Club TV,url
TV5MONDE Style,url
车迷 TV,url
Love Nature,url
Fun 探索娱乐台,url
幸福空间居家台,url
Arirang TV,url
VOA 美国之音,url
DW德国之声,url
SBN 全球财经台,url
半岛国际新闻台,url
第1商业台,url
History 历史频道,url
CI 罪案侦查频道,url
Smart 知识台,url
视纳华仁纪实频道,url
原住民族电视台,url
客家电视台,url
滚动力 Rollor,url
ELTA生活英语,url
Inultra,url
美食星球,url
节目预告,url
8TV,url
Arirang TV,url
CCM 天映经典,url
探索亚洲,url
探索动力,url
野生动物,url
动物星球,url
DiscoveryAsia,url
DiscoveryHD,url
discovery,url
探索科学,url
history,url
CCTV-15,url
风云音乐,url
LUXE TV,url
EYETV旅游,url
亚洲旅游,url
美食星球,url
KIX,url
凤凰电影,url
ROCK Action,url
Thrill,url
美亚电影,url
经典电影,url
黑莓电影,url
影迷数位纪实台,url
影迷数位电影台,url
AMC最爱电影,url
My Cinema Europe HD 我的欧洲电影,url
采昌影剧台,url
台湾戏剧台,url
戏剧免费看 1台,url
戏剧免费看 2台,url
经典电影台,url
电影免费看 2台,url
电影原声台 CMusic,url
Cinema World,url
HITS 频道,url
Rock Action,url
Rock Entertainment,url
东森戏剧,url
东森洋片,url
东森综合,url
东森电影,url
东森财经新闻,url
东森超视,url
华艺综合,url
壹电影,url
纬来综合,url
纬来戏剧,url
纬来电影,url
纬来体育,url
靖天综合台,url
靖天国际台,url
靖天戏剧台,url
靖天资讯台,url
靖天电影台,url
靖天欢乐台,url
靖洋戏剧台,url
龙祥时代,url
龙华偶像,url
龙华戏剧,url
龙华洋片,url
龙华经典,url
龙华电影,url
龙华日韩,url
爱尔达影剧,url
EYE戏剧,url
EYE旅游,url
HBO Family,url
好莱坞电影台,url
Animax,url
龙祥电影,url
龍華電影,url
東森洋片,url
東森電影,url
美亞電影,url
龍華洋片,url
龍祥时代,url
卫视中文,url
卫视电影,url
好莱坞电影,url
爱尔达影剧台,url
私人影院,url
AXN,url
Astrol Kplus,url
Axn HD,url
CCTV-6,url
CINEMAX,url
Hollywood Movies,url
Movies Now HD,url
One,url
Paramount Network,url
Rock Actions,url
SCM,url
Sony Pix HD,url
Star Movies HD,url
Warner TV,url
tvN Movie,url
now爆谷台,url
天映经典,url
Celestial Classic,url
天映频道,url
CCM,url
FOX,url
PopC,url
HBO,url
HBO HD,url
HBO Hits,url
HBO Signature,url
HBO_HD,url
HBO_HITS,url
Hits,url
OCN,url
娱乐新闻台,url
Now星影台,url
黄金翡翠台,url
黄金华剧台,url
千禧经典台,url
DreamWorks 梦工厂动画,url
Nick Jr. 儿童频道,url
i-Fun 动漫台,url
儿童卡通台,url
精选动漫台,url
经典卡通台,url
靖洋卡通 Nice Bingo,url
靖天映画台,url
靖天卡通台,url
靖天育乐台,url
龙华卡通,url
Nick Jr,url
Nickelodeon,url
CN卡通,url
动漫秀场,url
青春动漫,url
爱动漫,url
宝宝动画,url
精选动漫,url
经典卡通,url
优漫卡通,url
金鹰卡通,url
黑莓动画,url
24H国漫热播,url
浙江少儿,url
河北少儿科教,url
七龙珠,url
海绵宝宝,url
中华小当家,url
斗破苍穹玄幻剧,url
猫和老鼠,url
经典动漫,url
漫画解说,url
France 24,url
TVBS新闻,url
Toonmax_TV,url
VOA美国之音,url
美·红牛运动,url
新加坡,url
NHK World,url
NHK総合,url
新加坡国际,url
半岛国际新闻台,url
东森美洲卫视,url
HOY资讯台,url
BBC,url
CNN,url
CNA,url
FOX,url
Love_Nature,url
Stadium,url
Trace_Sports,url
Pop,url
Tastemade,url
MovieSphere,url
BBC_Earth,url
History,url
我爱我家,url
宇哥电影,url
